user_id,correct,wrong,passed,correct_ratio,hours
9252,0.0,0.0,10,0.0,8.9
9254,0.0,0.0,2,0.0,0.0
9258,0.0,0.0,1,0.0,0.0
9265,0.0,0.0,4,0.0,0.0
9269,0.0,0.0,0,0.0,0.0
9270,0.0,0.0,0,0.0,0.0
9273,0.0,0.0,2,0.0,0.0
9274,0.0,0.0,2,0.0,0.0
9278,0.0,0.0,1,0.0,0.0
9281,0.0,0.0,0,0.0,0.0
9282,0.0,0.0,0,0.0,21.7
9284,0.0,0.0,2,0.0,0.0
9290,0.0,0.0,2,0.0,0.0
9293,0.0,0.0,1,0.0,0.0
9295,0.0,0.0,0,0.0,0.0
9301,0.0,0.0,3,0.0,16.0
9302,0.0,0.0,1,0.0,0.0
9304,0.0,0.0,2,0.0,0.0
9307,0.0,0.0,1,0.0,0.0
9309,0.0,0.0,8,0.0,0.0
9310,0.0,0.0,4,0.0,0.0
9318,0.0,0.0,2,0.0,0.0
9319,0.0,0.0,1,0.0,0.0
9320,0.0,0.0,1,0.0,0.0
9322,0.0,0.0,1,0.0,0.0
9324,0.0,0.0,2,0.0,0.0
9325,0.0,0.0,1,0.0,0.0
9337,0.0,0.0,1,0.0,0.0
9341,0.0,0.0,1,0.0,0.0
9342,0.0,0.0,1,0.0,0.0
9345,0.0,0.0,1,0.0,0.0
9348,0.0,0.0,4,0.0,0.0
9351,0.0,0.0,2,0.0,0.0
9357,0.0,0.0,0,0.0,0.0
9358,0.0,0.0,1,0.0,0.0
9360,0.0,0.0,2,0.0,0.0
9363,0.0,0.0,1,0.0,0.0
9364,0.0,0.0,0,0.0,0.0
9366,0.0,0.0,3,0.0,0.1
9369,0.0,0.0,1,0.0,0.0
9373,0.0,0.0,0,0.0,0.0
9376,0.0,0.0,0,0.0,0.0
9377,0.0,0.0,47,0.0,2.7
9381,0.0,0.0,28,0.0,20.9
9386,0.0,0.0,1,0.0,0.0
9388,0.0,0.0,1,0.0,0.0
9391,0.0,0.0,1,0.0,0.0
9395,0.0,0.0,1,0.0,0.0
9399,0.0,0.0,1,0.0,0.0
9401,0.0,0.0,1,0.0,0.0
9402,0.0,0.0,1,0.0,0.0
9404,0.0,0.0,1,0.0,0.0
9407,0.0,0.0,0,0.0,0.0
9408,0.0,0.0,1,0.0,0.2
9411,0.0,0.0,1,0.0,0.0
9412,0.0,0.0,1,0.0,0.0
9413,0.0,0.0,0,0.0,0.0
9415,0.0,0.0,1,0.0,9.4
9417,0.0,0.0,0,0.0,0.0
9425,0.0,0.0,0,0.0,29.8
9427,0.0,0.0,1,0.0,0.0
9433,0.0,0.0,13,0.0,22.7
9435,0.0,0.0,0,0.0,0.0
9436,0.0,0.0,4,0.0,43.8
9437,0.0,0.0,1,0.0,0.0
9438,0.0,0.0,16,0.0,45.3
9446,0.0,0.0,3,0.0,15.4
9447,0.0,0.0,3,0.0,0.0
9449,0.0,0.0,0,0.0,0.0
9453,0.0,0.0,1,0.0,0.0
9460,0.0,0.0,1,0.0,0.0
9462,0.0,0.0,3,0.0,0.0
9463,0.0,0.0,1,0.0,0.0
9464,0.0,0.0,1,0.0,0.0
9465,0.0,0.0,1,0.0,0.0
9467,0.0,0.0,3,0.0,0.1
9469,0.0,0.0,0,0.0,2.0
9477,0.0,0.0,1,0.0,0.0
9478,0.0,0.0,1,0.0,0.0
9479,0.0,0.0,1,0.0,0.0
9481,0.0,0.0,1,0.0,0.0
9483,0.0,0.0,0,0.0,0.0
9485,0.0,0.0,1,0.0,0.0
9487,0.0,0.0,1,0.0,0.0
9492,0.0,0.0,3,0.0,0.0
9493,0.0,0.0,5,0.0,0.6
9495,0.0,0.0,2,0.0,0.6
9496,0.0,0.0,1,0.0,0.0
9500,0.0,0.0,2,0.0,0.0
9501,0.0,0.0,0,0.0,0.0
9509,0.0,0.0,3,0.0,0.0
9510,0.0,0.0,1,0.0,0.0
9512,0.0,0.0,0,0.0,0.0
9514,0.0,0.0,1,0.0,0.9
9519,0.0,0.0,1,0.0,0.0
9526,0.0,0.0,2,0.0,0.0
9528,0.0,0.0,1,0.0,0.0
9529,0.0,0.0,1,0.0,0.0
9539,0.0,0.0,1,0.0,0.0
9542,0.0,0.0,1,0.0,0.0
9544,0.0,0.0,2,0.0,0.0
9545,0.0,0.0,0,0.0,0.0
9546,0.0,0.0,31,0.0,48.0
9547,0.0,0.0,1,0.0,0.0
9549,0.0,0.0,0,0.0,0.0
9550,0.0,0.0,9,0.0,0.6
9551,0.0,0.0,1,0.0,0.0
9552,0.0,0.0,1,0.0,0.0
9555,0.0,0.0,1,0.0,0.0
9560,0.0,0.0,0,0.0,0.0
9561,0.0,0.0,1,0.0,0.0
9563,0.0,0.0,1,0.0,46.7
9564,0.0,0.0,0,0.0,0.0
9565,0.0,0.0,0,0.0,0.0
9571,0.0,0.0,0,0.0,0.0
9572,0.0,0.0,1,0.0,0.0
9573,0.0,0.0,2,0.0,0.0
9579,0.0,0.0,0,0.0,0.0
9585,0.0,0.0,1,0.0,0.0
9589,0.0,0.0,0,0.0,0.0
9590,0.0,0.0,1,0.0,0.0
9596,0.0,0.0,1,0.0,0.0
9606,0.0,0.0,0,0.0,0.0
9607,0.0,0.0,0,0.0,24.9
9608,0.0,0.0,13,0.0,0.0
9611,0.0,0.0,2,0.0,0.0
9614,0.0,0.0,0,0.0,1.8
9623,0.0,0.0,3,0.0,0.0
9627,0.0,0.0,0,0.0,0.0
9630,0.0,0.0,4,0.0,0.0
9634,0.0,0.0,6,0.0,0.0
9638,0.0,0.0,0,0.0,0.0
9639,0.0,0.0,2,0.0,0.0
9642,0.0,0.0,1,0.0,0.0
9644,0.0,0.0,0,0.0,0.0
9647,0.0,0.0,1,0.0,1.2
9648,0.0,0.0,1,0.0,0.0
9649,0.0,0.0,6,0.0,0.0
9651,0.0,0.0,1,0.0,0.0
9652,0.0,0.0,1,0.0,35.5
9655,0.0,0.0,1,0.0,0.0
9658,0.0,0.0,1,0.0,0.0
9660,0.0,0.0,2,0.0,0.0
9662,0.0,0.0,6,0.0,0.0
9664,0.0,0.0,1,0.0,0.0
9671,0.0,0.0,2,0.0,0.0
9672,0.0,0.0,0,0.0,0.0
9673,0.0,0.0,0,0.0,0.0
9674,0.0,0.0,10,0.0,0.2
9675,0.0,0.0,1,0.0,0.0
9685,0.0,0.0,1,0.0,0.0
9688,0.0,0.0,0,0.0,0.0
9689,0.0,0.0,3,0.0,0.0
9691,0.0,0.0,4,0.0,0.2
9693,0.0,0.0,1,0.0,0.0
9696,0.0,0.0,0,0.0,0.0
9698,0.0,0.0,15,0.0,0.7
9699,0.0,0.0,25,0.0,25.0
9700,0.0,0.0,1,0.0,0.0
9702,0.0,0.0,8,0.0,0.1
9703,0.0,0.0,1,0.0,0.0
9708,0.0,0.0,3,0.0,0.0
9717,0.0,0.0,0,0.0,0.0
9720,0.0,0.0,0,0.0,0.0
9721,0.0,0.0,1,0.0,0.0
9722,0.0,0.0,3,0.0,0.0
9723,0.0,0.0,5,0.0,0.0
9725,0.0,0.0,1,0.0,0.0
9726,0.0,0.0,3,0.0,0.1
9733,0.0,0.0,0,0.0,4.1
9735,0.0,0.0,20,0.0,0.4
9740,0.0,0.0,4,0.0,0.6
9742,0.0,0.0,4,0.0,0.0
9744,0.0,0.0,0,0.0,0.0
9745,0.0,0.0,1,0.0,0.0
9746,0.0,0.0,3,0.0,0.0
9756,0.0,0.0,1,0.0,0.0
9759,0.0,0.0,17,0.0,0.8
9761,0.0,0.0,0,0.0,0.0
9764,0.0,0.0,6,0.0,0.0
9766,0.0,0.0,2,0.0,0.0
9770,0.0,0.0,0,0.0,0.0
9772,0.0,0.0,1,0.0,0.0
9773,0.0,0.0,7,0.0,0.5
9775,0.0,0.0,1,0.0,0.0
9777,0.0,0.0,5,0.0,0.3
9780,0.0,0.0,1,0.0,0.0
9783,0.0,0.0,1,0.0,0.0
9784,0.0,0.0,0,0.0,0.0
9792,0.0,0.0,1,0.0,0.0
9793,0.0,0.0,1,0.0,1.7
9794,0.0,0.0,1,0.0,0.0
9797,0.0,0.0,13,0.0,1.4
9801,0.0,0.0,0,0.0,0.0
9803,0.0,0.0,0,0.0,0.0
9805,0.0,0.0,3,0.0,0.1
9806,0.0,0.0,0,0.0,0.0
9807,0.0,0.0,1,0.0,0.0
9808,0.0,0.0,1,0.0,0.0
9809,0.0,0.0,1,0.0,0.0
9811,0.0,0.0,0,0.0,0.0
9813,0.0,0.0,0,0.0,0.0
9814,0.0,0.0,0,0.0,0.0
9815,0.0,0.0,2,0.0,0.6
9817,0.0,0.0,2,0.0,32.9
9822,0.0,0.0,3,0.0,1.1
9824,0.0,0.0,0,0.0,0.0
9827,0.0,0.0,6,0.0,0.3
9828,0.0,0.0,5,0.0,21.9
9829,0.0,0.0,1,0.0,0.0
9830,0.0,0.0,1,0.0,0.0
9838,0.0,0.0,0,0.0,0.0
9841,0.0,0.0,1,0.0,7.0
9842,0.0,0.0,1,0.0,0.0
9843,0.0,0.0,6,0.0,0.2
9844,0.0,0.0,1,0.0,0.0
9845,0.0,0.0,1,0.0,0.0
9848,0.0,0.0,1,0.0,0.0
9849,0.0,0.0,1,0.0,0.0
9852,0.0,0.0,2,0.0,0.0
9855,0.0,0.0,2,0.0,0.0
9859,0.0,0.0,2,0.0,0.0
9862,0.0,0.0,3,0.0,0.0
9869,0.0,0.0,0,0.0,0.0
9876,0.0,0.0,1,0.0,0.0
9877,0.0,0.0,1,0.0,0.0
9880,0.0,0.0,67,0.0,21.9
9883,0.0,0.0,1,0.0,0.0
9884,0.0,0.0,1,0.0,0.0
9885,0.0,0.0,1,0.0,0.0
9888,0.0,0.0,1,0.0,0.0
9889,0.0,0.0,6,0.0,0.0
9891,0.0,0.0,7,0.0,15.1
9893,0.0,0.0,0,0.0,37.0
9895,0.0,0.0,4,0.0,6.6
9899,0.0,0.0,0,0.0,0.0
9900,0.0,0.0,0,0.0,4.4
9903,0.0,0.0,0,0.0,0.0
9905,0.0,0.0,2,0.0,0.0
9907,0.0,0.0,1,0.0,0.0
9914,0.0,0.0,1,0.0,0.0
9916,0.0,0.0,1,0.0,0.0
9917,0.0,0.0,1,0.0,0.0
9920,0.0,0.0,0,0.0,0.0
9922,0.0,0.0,1,0.0,0.0
9923,0.0,0.0,0,0.0,0.0
9924,0.0,0.0,1,0.0,0.0
9927,0.0,0.0,3,0.0,0.3
9930,0.0,0.0,18,0.0,0.0
9931,0.0,0.0,1,0.0,0.0
9933,0.0,0.0,0,0.0,0.0
9937,0.0,0.0,1,0.0,0.0
9940,0.0,0.0,0,0.0,0.0
9941,0.0,0.0,1,0.0,0.0
9942,0.0,0.0,0,0.0,0.0
9944,0.0,0.0,4,0.0,0.0
9945,0.0,0.0,3,0.0,0.7
9947,0.0,0.0,1,0.0,0.0
9949,0.0,0.0,1,0.0,0.0
9950,0.0,0.0,2,0.0,0.0
9952,0.0,0.0,1,0.0,0.0
9955,0.0,0.0,3,0.0,0.0
9957,0.0,0.0,4,0.0,0.1
9959,0.0,0.0,1,0.0,0.0
9960,0.0,0.0,6,0.0,0.2
9961,0.0,0.0,12,0.0,8.9
9962,0.0,0.0,1,0.0,0.0
9964,0.0,0.0,1,0.0,0.0
9965,0.0,0.0,0,0.0,0.0
9966,0.0,0.0,2,0.0,0.0
9967,0.0,0.0,2,0.0,0.1
9973,0.0,0.0,4,0.0,0.0
9974,0.0,0.0,0,0.0,0.0
9980,0.0,0.0,1,0.0,0.0
9983,0.0,0.0,1,0.0,0.0
9984,0.0,0.0,1,0.0,0.0
9988,0.0,0.0,1,0.0,0.0
9989,0.0,0.0,1,0.0,0.0
9991,0.0,0.0,0,0.0,21.9
9992,0.0,0.0,1,0.0,0.0
9995,0.0,0.0,0,0.0,0.0
9997,0.0,0.0,0,0.0,0.0
9999,0.0,0.0,1,0.0,0.0
10000,0.0,0.0,2,0.0,0.0
10001,0.0,0.0,0,0.0,0.0
10007,0.0,0.0,0,0.0,0.0
10008,0.0,0.0,0,0.0,0.0
10011,0.0,0.0,1,0.0,0.0
10015,0.0,0.0,0,0.0,0.0
10019,0.0,0.0,4,0.0,0.0
10023,0.0,0.0,0,0.0,0.0
10027,0.0,0.0,0,0.0,0.0
10033,0.0,0.0,3,0.0,0.0
10035,0.0,0.0,0,0.0,0.0
10037,0.0,0.0,0,0.0,0.0
10040,0.0,0.0,0,0.0,24.3
10043,0.0,0.0,12,0.0,0.1
10044,0.0,0.0,0,0.0,0.0
10050,0.0,0.0,1,0.0,19.6
10051,0.0,0.0,7,0.0,0.2
10055,0.0,0.0,34,0.0,17.9
10060,0.0,0.0,0,0.0,0.0
10061,0.0,0.0,2,0.0,0.0
10077,0.0,0.0,1,0.0,0.8
10082,0.0,0.0,0,0.0,0.0
10085,0.0,0.0,8,0.0,0.1
10086,0.0,0.0,1,0.0,0.0
10091,0.0,0.0,3,0.0,24.1
10092,0.0,0.0,0,0.0,0.0
10094,0.0,0.0,1,0.0,0.0
10095,0.0,0.0,1,0.0,0.0
10097,0.0,0.0,4,0.0,0.2
10105,0.0,0.0,1,0.0,0.0
10115,0.0,0.0,3,0.0,0.0
10117,0.0,0.0,0,0.0,0.0
10121,0.0,0.0,1,0.0,0.0
10124,0.0,0.0,0,0.0,0.0
10125,0.0,0.0,1,0.0,0.0
10126,0.0,0.0,1,0.0,0.0
10127,0.0,0.0,1,0.0,0.0
10128,0.0,0.0,1,0.0,0.0
10132,0.0,0.0,0,0.0,0.0
10134,0.0,0.0,0,0.0,0.0
10135,0.0,0.0,1,0.0,0.0
10136,0.0,0.0,0,0.0,0.0
10141,0.0,0.0,1,0.0,0.0
10143,0.0,0.0,1,0.0,0.0
10146,0.0,0.0,18,0.0,1.5
10151,0.0,0.0,1,0.0,0.0
10156,0.0,0.0,1,0.0,0.0
10157,0.0,0.0,1,0.0,0.0
10162,0.0,0.0,2,0.0,0.0
10164,0.0,0.0,1,0.0,0.0
10165,0.0,0.0,3,0.0,0.0
10168,0.0,0.0,1,0.0,0.0
10170,0.0,0.0,1,0.0,0.0
10171,0.0,0.0,1,0.0,0.0
10172,0.0,0.0,2,0.0,0.0
10181,0.0,0.0,1,0.0,0.0
10183,0.0,0.0,0,0.0,0.0
10189,0.0,0.0,2,0.0,6.3
10190,0.0,0.0,3,0.0,22.7
10191,0.0,0.0,1,0.0,0.0
10193,0.0,0.0,1,0.0,0.0
10195,0.0,0.0,1,0.0,0.0
10198,0.0,0.0,2,0.0,0.0
10203,0.0,0.0,7,0.0,0.2
10204,0.0,0.0,2,0.0,0.0
10206,0.0,0.0,2,0.0,0.0
10207,0.0,0.0,0,0.0,0.0
10215,0.0,0.0,1,0.0,0.0
10219,0.0,0.0,0,0.0,0.3
10223,0.0,0.0,1,0.0,0.0
10224,0.0,0.0,3,0.0,0.0
10229,0.0,0.0,1,0.0,0.0
10232,0.0,0.0,3,0.0,0.1
10234,0.0,0.0,1,0.0,0.0
10237,0.0,0.0,1,0.0,0.0
10239,0.0,0.0,1,0.0,0.0
10240,0.0,0.0,2,0.0,0.0
10241,0.0,0.0,1,0.0,0.0
10242,0.0,0.0,1,0.0,0.0
10243,0.0,0.0,1,0.0,0.0
10245,0.0,0.0,1,0.0,0.0
10252,0.0,0.0,0,0.0,9.0
10254,0.0,0.0,0,0.0,0.0
10255,0.0,0.0,1,0.0,0.0
10256,0.0,0.0,1,0.0,0.0
10257,0.0,0.0,4,0.0,0.2
10263,0.0,0.0,1,0.0,0.0
10266,0.0,0.0,5,0.0,0.0
10267,0.0,0.0,7,0.0,0.0
10268,0.0,0.0,1,0.0,0.0
10270,0.0,0.0,1,0.0,0.0
10277,0.0,0.0,1,0.0,0.0
10278,0.0,0.0,1,0.0,0.0
10279,0.0,0.0,1,0.0,0.0
10280,0.0,0.0,9,0.0,3.5
10281,0.0,0.0,6,0.0,0.0
10286,0.0,0.0,1,0.0,0.0
10287,0.0,0.0,1,0.0,0.0
10290,0.0,0.0,6,0.0,9.9
10294,0.0,0.0,0,0.0,0.0
10296,0.0,0.0,1,0.0,0.0
10299,0.0,0.0,3,0.0,14.9
10303,0.0,0.0,6,0.0,0.6
10304,0.0,0.0,2,0.0,0.0
10305,0.0,0.0,1,0.0,0.0
10306,0.0,0.0,1,0.0,0.0
10307,0.0,0.0,0,0.0,0.0
10308,0.0,0.0,4,0.0,0.0
10309,0.0,0.0,1,0.0,0.0
10316,0.0,0.0,7,0.0,12.9
10317,0.0,0.0,45,0.0,40.9
10319,0.0,0.0,1,0.0,0.0
10326,0.0,0.0,9,0.0,0.1
10327,0.0,0.0,1,0.0,0.0
10328,0.0,0.0,2,0.0,0.0
10329,0.0,0.0,3,0.0,0.1
10337,0.0,0.0,0,0.0,0.0
10339,0.0,0.0,1,0.0,0.0
10341,0.0,0.0,2,0.0,0.0
10342,0.0,0.0,0,0.0,0.0
10347,0.0,0.0,2,0.0,0.0
10355,0.0,0.0,2,0.0,0.0
10360,0.0,0.0,0,0.0,0.0
10361,0.0,0.0,1,0.0,0.0
10362,0.0,0.0,1,0.0,0.0
10363,0.0,0.0,2,0.0,0.0
10364,0.0,0.0,1,0.0,0.0
10367,0.0,0.0,1,0.0,0.0
10371,0.0,0.0,1,0.0,0.0
10375,0.0,0.0,1,0.0,0.0
10377,0.0,0.0,0,0.0,0.0
10379,0.0,0.0,1,0.0,0.0
10380,0.0,0.0,1,0.0,0.0
10381,0.0,0.0,1,0.0,0.0
10389,0.0,0.0,1,0.0,0.0
10390,0.0,0.0,3,0.0,0.0
10393,0.0,0.0,2,0.0,0.0
10396,0.0,0.0,1,0.0,0.0
10397,0.0,0.0,1,0.0,0.0
10398,0.0,0.0,1,0.0,0.0
10401,0.0,0.0,1,0.0,0.0
10404,0.0,0.0,1,0.0,0.0
10406,0.0,0.0,0,0.0,0.0
10407,0.0,0.0,7,0.0,15.4
10408,0.0,0.0,1,0.0,0.0
10415,0.0,0.0,2,0.0,0.0
10419,0.0,0.0,0,0.0,0.0
10421,0.0,0.0,1,0.0,0.0
10422,0.0,0.0,1,0.0,0.0
10425,0.0,0.0,1,0.0,0.0
10428,0.0,0.0,1,0.0,0.0
10432,0.0,0.0,2,0.0,0.0
10435,0.0,0.0,0,0.0,0.0
10436,0.0,0.0,11,0.0,0.0
10437,0.0,0.0,1,0.0,36.8
10438,0.0,0.0,0,0.0,0.0
10441,0.0,0.0,5,0.0,25.8
10443,0.0,0.0,1,0.0,0.1
10444,0.0,0.0,1,0.0,0.0
10445,0.0,0.0,12,0.0,0.3
10449,0.0,0.0,1,0.0,0.0
10450,0.0,0.0,2,0.0,0.0
10455,0.0,0.0,0,0.0,0.0
10457,0.0,0.0,2,0.0,0.0
10458,0.0,0.0,1,0.0,0.0
10460,0.0,0.0,1,0.0,0.0
10465,0.0,0.0,1,0.0,0.0
10466,0.0,0.0,4,0.0,0.1
10470,0.0,0.0,1,0.0,24.1
10473,0.0,0.0,2,0.0,0.0
10477,0.0,0.0,1,0.0,0.0
10480,0.0,0.0,8,0.0,0.0
10481,0.0,0.0,0,0.0,0.0
10483,0.0,0.0,0,0.0,0.0
10484,0.0,0.0,1,0.0,0.0
10488,0.0,0.0,6,0.0,0.0
10494,0.0,0.0,3,0.0,0.0
10495,0.0,0.0,12,0.0,0.9
10500,0.0,0.0,6,0.0,0.0
10503,0.0,0.0,4,0.0,8.9
10504,0.0,0.0,1,0.0,0.3
10508,0.0,0.0,5,0.0,0.0
10509,0.0,0.0,1,0.0,0.0
10510,0.0,0.0,1,0.0,0.0
10512,0.0,0.0,2,0.0,1.3
10515,0.0,0.0,1,0.0,0.0
10521,0.0,0.0,0,0.0,5.5
10523,0.0,0.0,0,0.0,0.0
10525,0.0,0.0,0,0.0,0.0
10526,0.0,0.0,0,0.0,0.0
10527,0.0,0.0,1,0.0,11.8
10528,0.0,0.0,22,0.0,28.8
10533,0.0,0.0,1,0.0,0.0
10536,0.0,0.0,0,0.0,0.0
10540,0.0,0.0,2,0.0,0.0
10542,0.0,0.0,17,0.0,0.1
10545,0.0,0.0,0,0.0,0.0
10546,0.0,0.0,0,0.0,0.9
10550,0.0,0.0,8,0.0,0.0
10552,0.0,0.0,1,0.0,0.0
10553,0.0,0.0,1,0.0,0.0
10555,0.0,0.0,1,0.0,0.0
10560,0.0,0.0,1,0.0,0.0
10562,0.0,0.0,1,0.0,0.0
10565,0.0,0.0,6,0.0,0.0
10566,0.0,0.0,5,0.0,0.0
10571,0.0,0.0,1,0.0,0.0
10572,0.0,0.0,1,0.0,0.0
10573,0.0,0.0,1,0.0,0.0
10574,0.0,0.0,1,0.0,0.0
10575,0.0,0.0,35,0.0,46.4
10579,0.0,0.0,1,0.0,0.0
10580,0.0,0.0,1,0.0,0.0
10591,0.0,0.0,0,0.0,0.0
10594,0.0,0.0,0,0.0,0.0
10597,0.0,0.0,1,0.0,0.0
10598,0.0,0.0,1,0.0,0.0
10599,0.0,0.0,1,0.0,0.0
10600,0.0,0.0,1,0.0,0.0
10604,0.0,0.0,1,0.0,0.0
10605,0.0,0.0,10,0.0,2.0
10606,0.0,0.0,1,0.0,0.0
10607,0.0,0.0,1,0.0,0.0
10610,0.0,0.0,1,0.0,0.0
10615,0.0,0.0,1,0.0,0.0
10622,0.0,0.0,1,0.0,0.0
10627,0.0,0.0,0,0.0,0.0
10630,0.0,0.0,0,0.0,0.0
10631,0.0,0.0,1,0.0,0.0
10634,0.0,0.0,1,0.0,0.0
10636,0.0,0.0,10,0.0,0.1
10637,0.0,0.0,1,0.0,0.0
10639,0.0,0.0,1,0.0,0.0
10640,0.0,0.0,1,0.0,0.0
10642,0.0,0.0,1,0.0,0.0
10643,0.0,0.0,1,0.0,4.6
10644,0.0,0.0,2,0.0,0.0
10647,0.0,0.0,1,0.0,0.0
10651,0.0,0.0,1,0.0,0.0
10656,0.0,0.0,1,0.0,0.0
10660,0.0,0.0,8,0.0,0.0
10662,0.0,0.0,1,0.0,0.0
10666,0.0,0.0,36,0.0,25.7
10679,0.0,0.0,1,0.0,0.0
10682,0.0,0.0,1,0.0,0.0
10684,0.0,0.0,3,0.0,0.0
10685,0.0,0.0,1,0.0,0.0
10689,0.0,0.0,1,0.0,0.0
10694,0.0,0.0,2,0.0,42.8
10700,0.0,0.0,0,0.0,0.0
10703,0.0,0.0,0,0.0,0.0
10706,0.0,0.0,0,0.0,0.0
10707,0.0,0.0,1,0.0,0.0
10710,0.0,0.0,1,0.0,27.0
10711,0.0,0.0,1,0.0,0.0
10713,0.0,0.0,1,0.0,0.0
10719,0.0,0.0,0,0.0,0.0
10720,0.0,0.0,1,0.0,0.0
10721,0.0,0.0,2,0.0,0.0
10725,0.0,0.0,1,0.0,0.0
10727,0.0,0.0,1,0.0,0.0
10729,0.0,0.0,1,0.0,0.0
10730,0.0,0.0,1,0.0,0.0
10734,0.0,0.0,1,0.0,0.0
10736,0.0,0.0,4,0.0,0.1
10738,0.0,0.0,0,0.0,0.0
10742,0.0,0.0,1,0.0,0.0
10746,0.0,0.0,0,0.0,0.0
10747,0.0,0.0,0,0.0,0.0
10748,0.0,0.0,0,0.0,34.4
10749,0.0,0.0,0,0.0,0.0
10752,0.0,0.0,1,0.0,0.0
10759,0.0,0.0,1,0.0,0.0
10764,0.0,0.0,1,0.0,0.0
10767,0.0,0.0,0,0.0,0.0
10768,0.0,0.0,2,0.0,48.0
10769,0.0,0.0,0,0.0,0.0
10771,0.0,0.0,0,0.0,0.0
10776,0.0,0.0,1,0.0,0.0
10777,0.0,0.0,2,0.0,0.0
10782,0.0,0.0,49,0.0,41.0
10787,0.0,0.0,0,0.0,0.0
10788,0.0,0.0,1,0.0,0.0
10791,0.0,0.0,1,0.0,0.0
10792,0.0,0.0,1,0.0,27.9
10794,0.0,0.0,20,0.0,47.7
10797,0.0,0.0,0,0.0,0.0
10799,0.0,0.0,1,0.0,0.0
10801,0.0,0.0,0,0.0,0.0
10802,0.0,0.0,1,0.0,0.0
10807,0.0,0.0,1,0.0,0.0
10808,0.0,0.0,0,0.0,0.0
10810,0.0,0.0,4,0.0,0.0
10820,0.0,0.0,2,0.0,0.0
10823,0.0,0.0,2,0.0,0.0
10824,0.0,0.0,0,0.0,0.0
10825,0.0,0.0,2,0.0,0.0
10827,0.0,0.0,0,0.0,0.0
10828,0.0,0.0,1,0.0,0.0
10831,0.0,0.0,1,0.0,0.0
10835,0.0,0.0,0,0.0,0.0
10836,0.0,0.0,1,0.0,3.7
10845,0.0,0.0,0,0.0,0.0
10850,0.0,0.0,1,0.0,0.0
10852,0.0,0.0,1,0.0,0.0
10854,0.0,0.0,3,0.0,0.0
10855,0.0,0.0,2,0.0,0.0
10856,0.0,0.0,1,0.0,0.0
10863,0.0,0.0,1,0.0,0.0
10864,0.0,0.0,1,0.0,0.0
10865,0.0,0.0,1,0.0,0.0
10869,0.0,0.0,0,0.0,20.0
10871,0.0,0.0,1,0.0,0.0
10875,0.0,0.0,1,0.0,0.0
10877,0.0,0.0,0,0.0,0.0
10878,0.0,0.0,0,0.0,36.2
10885,0.0,0.0,0,0.0,0.0
10886,0.0,0.0,1,0.0,0.0
10887,0.0,0.0,1,0.0,0.0
10888,0.0,0.0,3,0.0,0.0
10890,0.0,0.0,2,0.0,0.0
10894,0.0,0.0,0,0.0,0.0
10896,0.0,0.0,0,0.0,0.0
10897,0.0,0.0,0,0.0,41.2
10902,0.0,0.0,1,0.0,0.0
10903,0.0,0.0,4,0.0,0.2
10904,0.0,0.0,1,0.0,0.0
10913,0.0,0.0,0,0.0,0.0
10914,0.0,0.0,1,0.0,0.0
10919,0.0,0.0,1,0.0,0.0
10920,0.0,0.0,1,0.0,0.0
10922,0.0,0.0,0,0.0,0.0
10926,0.0,0.0,1,0.0,0.0
10930,0.0,0.0,0,0.0,0.0
10931,0.0,0.0,1,0.0,0.0
10933,0.0,0.0,3,0.0,0.0
10937,0.0,0.0,0,0.0,0.0
10938,0.0,0.0,1,0.0,0.0
10944,0.0,0.0,1,0.0,21.8
10948,0.0,0.0,5,0.0,20.9
10949,0.0,0.0,0,0.0,0.0
10955,0.0,0.0,1,0.0,0.0
10956,0.0,0.0,0,0.0,0.0
10958,0.0,0.0,1,0.0,0.0
10963,0.0,0.0,2,0.0,0.0
10964,0.0,0.0,1,0.0,0.0
10969,0.0,0.0,1,0.0,0.0
10972,0.0,0.0,2,0.0,0.0
10978,0.0,0.0,1,0.0,0.0
10980,0.0,0.0,3,0.0,0.0
10981,0.0,0.0,1,0.0,0.0
10987,0.0,0.0,0,0.0,0.0
10988,0.0,0.0,1,0.0,10.2
10992,0.0,0.0,2,0.0,0.0
10997,0.0,0.0,1,0.0,0.0
10998,0.0,0.0,3,0.0,3.0
11002,0.0,0.0,1,0.0,0.0
11005,0.0,0.0,15,0.0,0.1
11006,0.0,0.0,1,0.0,0.0
11016,0.0,0.0,1,0.0,0.0
11021,0.0,0.0,1,0.0,35.8
11023,0.0,0.0,0,0.0,0.0
11024,0.0,0.0,1,0.0,0.0
11029,0.0,0.0,1,0.0,0.0
11032,0.0,0.0,4,0.0,43.8
11036,0.0,0.0,1,0.0,0.0
11044,0.0,0.0,0,0.0,0.0
11045,0.0,0.0,1,0.0,0.0
11052,0.0,0.0,8,0.0,0.0
11054,0.0,0.0,1,0.0,0.0
11057,0.0,0.0,4,0.0,0.0
11058,0.0,0.0,1,0.0,0.0
11060,0.0,0.0,1,0.0,0.0
11062,0.0,0.0,0,0.0,0.0
11064,0.0,0.0,3,0.0,2.8
11066,0.0,0.0,1,0.0,0.0
11068,0.0,0.0,1,0.0,0.0
11069,0.0,0.0,14,0.0,29.5
11072,0.0,0.0,1,0.0,0.0
11074,0.0,0.0,1,0.0,0.0
11079,0.0,0.0,0,0.0,0.0
11080,0.0,0.0,1,0.0,0.0
